Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
println(journeyName),Chrome 87.0.4280.88,,,2021-01-12 12:35:36,2021-01-12 12:35:36,0.001s,PASSED
accessCode = pages.Journey.getRandomAccessCode(),Chrome 87.0.4280.88,,,2021-01-12 12:35:36,2021-01-12 12:35:36,0.001s,PASSED
useLimit = pages.Journey.getRandomCount(),Chrome 87.0.4280.88,,,2021-01-12 12:35:36,2021-01-12 12:35:36,0.001s,PASSED
"accessCode = pages.Journey.createAccessCodeInJourney(journeyName, accessCode, useLimit)",Chrome 87.0.4280.88,,,2021-01-12 12:35:36,2021-01-12 12:35:54,17.266s,PASSED
"pages.Journey.verifyTheCreatedAccessCode(journeyName, accessCode)",Chrome 87.0.4280.88,,,2021-01-12 12:35:54,2021-01-12 12:36:05,11.414s,PASSED
,,,,,,,
Test Cases/Admin/Journey/createMultipleAccessCodesWithSameName,Chrome 87.0.4280.88,,,2021-01-12 12:36:10,2021-01-12 12:36:55,44.667s,PASSED
pages.Journey.clickOnJourneyTab(),Chrome 87.0.4280.88,,,2021-01-12 12:36:10,2021-01-12 12:36:11,1.036s,PASSED
journeyName = pages.Journey.getRandomJourneyName(),Chrome 87.0.4280.88,,,2021-01-12 12:36:11,2021-01-12 12:36:12,1.035s,PASSED
println(journeyName),Chrome 87.0.4280.88,,,2021-01-12 12:36:12,2021-01-12 12:36:12,0.001s,PASSED
accessCode = pages.Journey.getRandomAccessCode(),Chrome 87.0.4280.88,,,2021-01-12 12:36:12,2021-01-12 12:36:12,0.000s,PASSED
useLimit = pages.Journey.getRandomCount(),Chrome 87.0.4280.88,,,2021-01-12 12:36:12,2021-01-12 12:36:12,0.000s,PASSED
"accessCode = pages.Journey.createAccessCodeInJourney(journeyName, accessCode, useLimit)",Chrome 87.0.4280.88,,,2021-01-12 12:36:12,2021-01-12 12:36:24,11.425s,PASSED
"pages.Journey.verifyTheCreatedAccessCode(journeyName, accessCode)",Chrome 87.0.4280.88,,,2021-01-12 12:36:24,2021-01-12 12:36:31,7.357s,PASSED
journeyName1 = pages.Journey.getRandomJourneyName(),Chrome 87.0.4280.88,,,2021-01-12 12:36:31,2021-01-12 12:36:33,1.883s,PASSED
println(journeyName1),Chrome 87.0.4280.88,,,2021-01-12 12:36:33,2021-01-12 12:36:33,0.001s,PASSED
"accessCode = pages.Journey.createAccessCodeInJourney(journeyName1, accessCode, useLimit)",Chrome 87.0.4280.88,,,2021-01-12 12:36:33,2021-01-12 12:36:44,10.513s,PASSED
"pages.Journey.verifyTheCreatedAccessCode(journeyName1, accessCode)",Chrome 87.0.4280.88,,,2021-01-12 12:36:44,2021-01-12 12:36:50,6.255s,PASSED
