Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"pages.Journey.verifyTheCreatedAccessCode(journeyName, accessCode)",Chrome 87.0.4280.141,,,2021-01-12 04:04:25,2021-01-12 04:04:36,11.017s,PASSED
,,,,,,,
Test Cases/Admin/Journey/createMultipleAccessCodesWithSameName,Chrome 87.0.4280.141,,,2021-01-12 04:04:36,2021-01-12 04:05:35,58.836s,PASSED
pages.Journey.clickOnJourneyTab(),Chrome 87.0.4280.141,,,2021-01-12 04:04:36,2021-01-12 04:04:38,1.677s,PASSED
journeyName = pages.Journey.getRandomJourneyName(),Chrome 87.0.4280.141,,,2021-01-12 04:04:38,2021-01-12 04:04:39,1.528s,PASSED
println(journeyName),Chrome 87.0.4280.141,,,2021-01-12 04:04:39,2021-01-12 04:04:39,0.001s,PASSED
accessCode = pages.Journey.getRandomAccessCode(),Chrome 87.0.4280.141,,,2021-01-12 04:04:39,2021-01-12 04:04:39,0.008s,PASSED
useLimit = pages.Journey.getRandomCount(),Chrome 87.0.4280.141,,,2021-01-12 04:04:39,2021-01-12 04:04:39,0.001s,PASSED
"accessCode = pages.Journey.createAccessCodeInJourney(journeyName, accessCode, useLimit)",Chrome 87.0.4280.141,,,2021-01-12 04:04:39,2021-01-12 04:04:56,16.557s,PASSED
"pages.Journey.verifyTheCreatedAccessCode(journeyName, accessCode)",Chrome 87.0.4280.141,,,2021-01-12 04:04:56,2021-01-12 04:05:06,10.512s,PASSED
journeyName1 = pages.Journey.getRandomJourneyName(),Chrome 87.0.4280.141,,,2021-01-12 04:05:06,2021-01-12 04:05:08,1.933s,PASSED
println(journeyName1),Chrome 87.0.4280.141,,,2021-01-12 04:05:08,2021-01-12 04:05:08,0.002s,PASSED
"accessCode = pages.Journey.createAccessCodeInJourney(journeyName1, accessCode, useLimit)",Chrome 87.0.4280.141,,,2021-01-12 04:05:08,2021-01-12 04:05:24,16.051s,PASSED
"pages.Journey.verifyTheCreatedAccessCode(journeyName1, accessCode)",Chrome 87.0.4280.141,,,2021-01-12 04:05:24,2021-01-12 04:05:35,10.221s,PASSED
