Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
pages.Product.openAnyExistingProduct(productname),Chrome 87.0.4280.141,,,2021-01-14 08:59:03,2021-01-14 08:59:16,12.842s,PASSED
editedName = pages.Product.editProductName(),Chrome 87.0.4280.141,,,2021-01-14 08:59:16,2021-01-14 08:59:26,10.171s,PASSED
pages.Product.verifyProductAdded(editedName),Chrome 87.0.4280.141,,,2021-01-14 08:59:26,2021-01-14 08:59:37,10.824s,PASSED
pages.Product.verifyProductNotPresent(productname),Chrome 87.0.4280.141,,,2021-01-14 08:59:37,2021-01-14 08:59:47,10.204s,PASSED
,,,,,,,
Test Cases/Admin/Product/openExistingProductNavigatesToProductEditPage,Chrome 87.0.4280.141,,,2021-01-14 08:59:47,2021-01-14 09:00:06,19.083s,PASSED
Start listener action : login,Chrome 87.0.4280.141,,,2021-01-14 08:59:47,2021-01-14 08:59:50,3.015s,PASSED
productName = pages.Product.getRandomProductNmae(),Chrome 87.0.4280.141,,,2021-01-14 08:59:50,2021-01-14 08:59:53,2.342s,PASSED
pages.Product.openAnyExistingProduct(productName),Chrome 87.0.4280.141,,,2021-01-14 08:59:53,2021-01-14 09:00:04,11.312s,PASSED
pages.Product.verifyProductEditPage(),Chrome 87.0.4280.141,,,2021-01-14 09:00:04,2021-01-14 09:00:06,2.177s,PASSED
,,,,,,,
Test Cases/Admin/Product/verifyAddProductPopUp,Chrome 87.0.4280.141,,,2021-01-14 09:00:06,2021-01-14 09:00:15,8.587s,PASSED
Start listener action : login,Chrome 87.0.4280.141,,,2021-01-14 09:00:06,2021-01-14 09:00:09,3.033s,PASSED
pages.Product.clickOnProductTab(),Chrome 87.0.4280.141,,,2021-01-14 09:00:09,2021-01-14 09:00:11,1.175s,PASSED
pages.Product.clickOnAddProductButton(),Chrome 87.0.4280.141,,,2021-01-14 09:00:11,2021-01-14 09:00:12,1.312s,PASSED
pages.Product.verifyProductPopUp(),Chrome 87.0.4280.141,,,2021-01-14 09:00:12,2021-01-14 09:00:15,2.944s,PASSED
,,,,,,,
Test Cases/Admin/Product/verifyCloseButtonFunctionalityInProductEditPage,Chrome 87.0.4280.141,,,2021-01-14 09:00:15,2021-01-14 09:00:33,17.696s,PASSED
Start listener action : login,Chrome 87.0.4280.141,,,2021-01-14 09:00:15,2021-01-14 09:00:18,3.035s,PASSED
productname = pages.Product.getRandomProductNmae(),Chrome 87.0.4280.141,,,2021-01-14 09:00:18,2021-01-14 09:00:20,2.032s,PASSED
pages.Product.openAnyExistingProduct(productname),Chrome 87.0.4280.141,,,2021-01-14 09:00:20,2021-01-14 09:00:30,10.440s,PASSED
pages.Product.clickCloseButtonInProductEditPage(),Chrome 87.0.4280.141,,,2021-01-14 09:00:30,2021-01-14 09:00:32,1.631s,PASSED
pages.Product.verifyAddProductButton(),Chrome 87.0.4280.141,,,2021-01-14 09:00:32,2021-01-14 09:00:33,0.423s,PASSED
,,,,,,,
Test Cases/Admin/Product/verifyDragAndDropFunctionalityInProductAssets,Chrome 87.0.4280.141,,,2021-01-14 09:00:33,2021-01-14 09:00:52,19.727s,PASSED
Start listener action : login,Chrome 87.0.4280.141,,,2021-01-14 09:00:33,2021-01-14 09:00:36,3.019s,PASSED
pages.Product.clickOnProductTab(),Chrome 87.0.4280.141,,,2021-01-14 09:00:36,2021-01-14 09:00:37,1.215s,PASSED
productName = pages.Product.getRandomProductNmae(),Chrome 87.0.4280.141,,,2021-01-14 09:00:37,2021-01-14 09:00:39,2.120s,PASSED
pages.Product.openAnyExistingProduct(productName),Chrome 87.0.4280.141,,,2021-01-14 09:00:39,2021-01-14 09:00:46,6.644s,PASSED
"pages.Product.changePositionOfItemInProductAssets(findTestObject(""Object Repository/Product/Test/imageSource(index)"", [""index"":1]), 2, true)",Chrome 87.0.4280.141,,,2021-01-14 09:00:46,2021-01-14 09:00:52,6.560s,PASSED
,,,,,,,
Test Cases/Admin/Product/verifyDragAndDropFunctionalityInRelatedAssets,Chrome 87.0.4280.141,,,2021-01-14 09:00:52,2021-01-14 09:01:23,30.480s,PASSED
Start listener action : login,Chrome 87.0.4280.141,,,2021-01-14 09:00:52,2021-01-14 09:01:01,8.820s,PASSED
pages.Product.clickOnProductTab(),Chrome 87.0.4280.141,,,2021-01-14 09:01:01,2021-01-14 09:01:03,1.349s,PASSED
productName = pages.Product.getRandomProductNmae(),Chrome 87.0.4280.141,,,2021-01-14 09:01:03,2021-01-14 09:01:05,2.183s,PASSED
pages.Product.openAnyExistingProduct(productName),Chrome 87.0.4280.141,,,2021-01-14 09:01:05,2021-01-14 09:01:16,10.686s,PASSED
"pages.Product.changePositionOfItemInRelatedAssets(findTestObject(""Product/ProductEditPage/RelatedAssets/sourceObject(index)"", [""index"":1]), 2, true)",Chrome 87.0.4280.141,,,2021-01-14 09:01:16,2021-01-14 09:01:23,7.163s,PASSED
,,,,,,,
Test Cases/Admin/Product/verifyPageAfterClosingProduct,Chrome 87.0.4280.141,,,2021-01-14 09:01:23,2021-01-14 09:01:46,22.926s,PASSED
Start listener action : login,Chrome 87.0.4280.141,,,2021-01-14 09:01:23,2021-01-14 09:01:32,8.769s,PASSED
pages.Product.clickOnProductTab(),Chrome 87.0.4280.141,,,2021-01-14 09:01:32,2021-01-14 09:01:33,1.388s,PASSED
productName = pages.Product.getRandomProductNmae(),Chrome 87.0.4280.141,,,2021-01-14 09:01:33,2021-01-14 09:01:35,2.282s,PASSED
pages.Product.openAnyExistingProduct(productName),Chrome 87.0.4280.141,,,2021-01-14 09:01:35,2021-01-14 09:01:43,7.341s,PASSED
pages.Product.clickCloseButtonInProductEditPage(),Chrome 87.0.4280.141,,,2021-01-14 09:01:43,2021-01-14 09:01:46,2.956s,PASSED
pages.Product.verifyUrlAfterClosingProduct(),Chrome 87.0.4280.141,,,2021-01-14 09:01:46,2021-01-14 09:01:46,0.026s,PASSED
,,,,,,,
Test Cases/Admin/Product/verifySaveChangesDeleteAndCloseButtonInProductDetailspage,Chrome 87.0.4280.141,,,2021-01-14 09:01:46,2021-01-14 09:02:11,25.685s,PASSED
Start listener action : login,Chrome 87.0.4280.141,,,2021-01-14 09:01:46,2021-01-14 09:01:49,3.018s,PASSED
productname = pages.Product.addProduct(),Chrome 87.0.4280.141,,,2021-01-14 09:01:49,2021-01-14 09:01:56,7.269s,PASSED
pages.Product.openAnyExistingProduct(productname),Chrome 87.0.4280.141,,,2021-01-14 09:01:56,2021-01-14 09:02:09,12.445s,PASSED
pages.Product.verifyFooterSectionButtons(),Chrome 87.0.4280.141,,,2021-01-14 09:02:09,2021-01-14 09:02:11,2.823s,PASSED
,,,,,,,
Test Cases/Admin/Product/verifySearchFunctionalityInFilter,Chrome 87.0.4280.141,,,2021-01-14 09:02:11,2021-01-14 09:02:28,16.213s,PASSED
Start listener action : login,Chrome 87.0.4280.141,,,2021-01-14 09:02:11,2021-01-14 09:02:14,3.034s,PASSED
pages.Product.clickOnProductTab(),Chrome 87.0.4280.141,,,2021-01-14 09:02:15,2021-01-14 09:02:16,1.275s,PASSED
productName = pages.Product.getRandomProductNmae(),Chrome 87.0.4280.141,,,2021-01-14 09:02:16,2021-01-14 09:02:18,2.282s,PASSED
pages.Product.searchForAProduct(productName),Chrome 87.0.4280.141,,,2021-01-14 09:02:18,2021-01-14 09:02:22,4.123s,PASSED
pages.Product.verifyProductPresent(productName),Chrome 87.0.4280.141,,,2021-01-14 09:02:22,2021-01-14 09:02:28,5.242s,PASSED
,,,,,,,
Test Cases/Admin/Product/verifySearchFunctionalityWithInvalidProduct,Chrome 87.0.4280.141,,,2021-01-14 09:02:28,2021-01-14 09:02:39,11.355s,PASSED
Start listener action : login,Chrome 87.0.4280.141,,,2021-01-14 09:02:28,2021-01-14 09:02:31,3.031s,PASSED
pages.Product.clickOnProductTab(),Chrome 87.0.4280.141,,,2021-01-14 09:02:31,2021-01-14 09:02:32,1.177s,PASSED
productName = pages.Product.getRandomProductNmae(),Chrome 87.0.4280.141,,,2021-01-14 09:02:32,2021-01-14 09:02:34,2.151s,PASSED
"productName = productName + ""*""",Chrome 87.0.4280.141,,,2021-01-14 09:02:34,2021-01-14 09:02:34,0.001s,PASSED
pages.Product.verifyProductNotPresent(productName),Chrome 87.0.4280.141,,,2021-01-14 09:02:34,2021-01-14 09:02:39,4.860s,PASSED
,,,,,,,
Test Cases/Admin/Section/addSectionAndVerify,Chrome 87.0.4280.141,,,2021-01-14 09:02:39,2021-01-14 09:03:36,56.930s,FAILED
Start listener action : login,Chrome 87.0.4280.141,,,2021-01-14 09:02:39,2021-01-14 09:02:42,3.030s,PASSED
pages.Section.clickOnSectionTab(),Chrome 87.0.4280.141,,,2021-01-14 09:02:42,2021-01-14 09:02:44,1.297s,PASSED
sectionName = pages.Section.addSection(),Chrome 87.0.4280.141,,,2021-01-14 09:02:44,2021-01-14 09:02:55,11.143s,PASSED
pages.Section.verifySectionAdded(sectionName),Chrome 87.0.4280.141,,,2021-01-14 09:02:55,2021-01-14 09:03:36,41.166s,FAILED
,,,,,,,
Test Cases/Admin/Section/veifyFieldsPresentInAddSectionPopUp,Chrome 87.0.4280.141,,,2021-01-14 09:03:36,2021-01-14 09:03:46,10.477s,PASSED
Start listener action : login,Chrome 87.0.4280.141,,,2021-01-14 09:03:36,2021-01-14 09:03:39,3.045s,PASSED
pages.Section.clickOnSectionTab(),Chrome 87.0.4280.141,,,2021-01-14 09:03:39,2021-01-14 09:03:40,1.324s,PASSED
pages.Section.verifyElementsInAddSectionPopUp(),Chrome 87.0.4280.141,,,2021-01-14 09:03:40,2021-01-14 09:03:46,5.964s,PASSED
,,,,,,,
Test Cases/Admin/Section/verifyFunctionalityOfCancelButtonInAddSectionPopup,Chrome 87.0.4280.141,,,2021-01-14 09:03:46,2021-01-14 09:03:54,8.085s,PASSED
Start listener action : login,Chrome 87.0.4280.141,,,2021-01-14 09:03:46,2021-01-14 09:03:49,3.015s,PASSED
pages.Section.clickOnSectionTab(),Chrome 87.0.4280.141,,,2021-01-14 09:03:50,2021-01-14 09:03:51,1.192s,PASSED
pages.Section.clickOnAddSectionButton(),Chrome 87.0.4280.141,,,2021-01-14 09:03:51,2021-01-14 09:03:52,1.285s,PASSED
pages.Section.cancelButtonInAddSectionPopup(),Chrome 87.0.4280.141,,,2021-01-14 09:03:52,2021-01-14 09:03:54,2.335s,PASSED
,,,,,,,
Test Cases/JourneyPortal/verifyCartIfNoItemsAvailable,Chrome 87.0.4280.141,,,2021-01-14 09:03:54,2021-01-14 09:04:22,27.836s,PASSED
Start listener action : login,Chrome 87.0.4280.141,,,2021-01-14 09:03:54,2021-01-14 09:03:57,3.017s,PASSED
pages.Journey.clickOnJourneyTab(),Chrome 87.0.4280.141,,,2021-01-14 09:03:58,2021-01-14 09:03:59,1.318s,PASSED
journeyName = pages.Journey.getRandomJourneyName(),Chrome 87.0.4280.141,,,2021-01-14 09:03:59,2021-01-14 09:04:01,1.631s,PASSED
accessCode = pages.Journey.getExistingJourneyAccesscode(journeyName),Chrome 87.0.4280.141,,,2021-01-14 09:04:01,2021-01-14 09:04:12,11.774s,PASSED
login.LoginForJourneyApplication.loginToJourneyApplication(),Chrome 87.0.4280.141,,,2021-01-14 09:04:12,2021-01-14 09:04:16,3.487s,PASSED
pages.Journey.enterAccessCodeInJourney(accessCode),Chrome 87.0.4280.141,,,2021-01-14 09:04:16,2021-01-14 09:04:18,2.227s,PASSED
pages.Journey.clickEnterButton(),Chrome 87.0.4280.141,,,2021-01-14 09:04:18,2021-01-14 09:04:19,1.304s,PASSED
pages.JourneyPortal.clickOnCart(),Chrome 87.0.4280.141,,,2021-01-14 09:04:19,2021-01-14 09:04:22,2.376s,PASSED
pages.JourneyPortal.verifyElementOnCartIfNoItems(),Chrome 87.0.4280.141,,,2021-01-14 09:04:22,2021-01-14 09:04:22,0.413s,PASSED
,,,,,,,
Test Cases/JourneyPortal/addProductTOCartAndVerifyWhetherIsItShownInUi,Chrome 87.0.4280.141,,,2021-01-14 09:04:22,2021-01-14 09:05:11,48.993s,PASSED
Start listener action : login,Chrome 87.0.4280.141,,,2021-01-14 09:04:22,2021-01-14 09:04:31,8.847s,PASSED
pages.Journey.clickOnJourneyTab(),Chrome 87.0.4280.141,,,2021-01-14 09:04:31,2021-01-14 09:04:33,1.287s,PASSED
journeyName = pages.Journey.getRandomJourneyName(),Chrome 87.0.4280.141,,,2021-01-14 09:04:33,2021-01-14 09:04:34,1.271s,PASSED
accessCode = pages.Journey.getExistingJourneyAccesscode(journeyName),Chrome 87.0.4280.141,,,2021-01-14 09:04:34,2021-01-14 09:04:45,10.895s,PASSED
login.LoginForJourneyApplication.loginToJourneyApplication(),Chrome 87.0.4280.141,,,2021-01-14 09:04:45,2021-01-14 09:04:45,0.307s,PASSED
pages.Journey.enterAccessCodeInJourney(accessCode),Chrome 87.0.4280.141,,,2021-01-14 09:04:45,2021-01-14 09:04:47,2.191s,PASSED
pages.Journey.clickEnterButton(),Chrome 87.0.4280.141,,,2021-01-14 09:04:47,2021-01-14 09:04:49,1.284s,PASSED
pages.JourneyPortal.openExistingSection(),Chrome 87.0.4280.141,,,2021-01-14 09:04:49,2021-01-14 09:04:54,4.922s,PASSED
pages.JourneyPortal.openAnyProductInTheJourneyPortal(),Chrome 87.0.4280.141,,,2021-01-14 09:04:54,2021-01-14 09:04:57,3.251s,PASSED
orderCount = pages.JourneyPortal.clickAddToCartButton(),Chrome 87.0.4280.141,,,2021-01-14 09:04:57,2021-01-14 09:05:11,13.881s,PASSED
productCount = pages.JourneyPortal.getProductsCount(),Chrome 87.0.4280.141,,,2021-01-14 09:05:11,2021-01-14 09:05:11,0.559s,PASSED
"pages.JourneyPortal.verifyWhetherOrderedAndAvailableProductsCountAreSame(orderCount, productCount)",Chrome 87.0.4280.141,,,2021-01-14 09:05:11,2021-01-14 09:05:11,0.000s,PASSED
,,,,,,,
Test Cases/JourneyPortal/AddProductToCartMulitpleTimesAndVerifyTheProductsCountAfterRefresh,Chrome 87.0.4280.141,,,2021-01-14 09:05:11,2021-01-14 09:05:58,46.783s,FAILED
Start listener action : login,Chrome 87.0.4280.141,,,2021-01-14 09:05:11,2021-01-14 09:05:20,8.988s,PASSED
pages.Journey.clickOnJourneyTab(),Chrome 87.0.4280.141,,,2021-01-14 09:05:21,2021-01-14 09:05:22,1.294s,PASSED
journeyName = pages.Journey.getRandomJourneyName(),Chrome 87.0.4280.141,,,2021-01-14 09:05:22,2021-01-14 09:05:23,1.276s,PASSED
accessCode = pages.Journey.getExistingJourneyAccesscode(journeyName),Chrome 87.0.4280.141,,,2021-01-14 09:05:23,2021-01-14 09:05:31,7.738s,PASSED
login.LoginForJourneyApplication.loginToJourneyApplication(),Chrome 87.0.4280.141,,,2021-01-14 09:05:31,2021-01-14 09:05:31,0.231s,PASSED
pages.Journey.enterAccessCodeInJourney(accessCode),Chrome 87.0.4280.141,,,2021-01-14 09:05:31,2021-01-14 09:05:33,2.170s,PASSED
pages.Journey.clickEnterButton(),Chrome 87.0.4280.141,,,2021-01-14 09:05:33,2021-01-14 09:05:35,1.302s,PASSED
pages.JourneyPortal.openExistingSection(),Chrome 87.0.4280.141,,,2021-01-14 09:05:35,2021-01-14 09:05:40,5.535s,PASSED
pages.JourneyPortal.openAnyProductInTheJourneyPortal(),Chrome 87.0.4280.141,,,2021-01-14 09:05:40,2021-01-14 09:05:43,3.137s,PASSED
orderCount = pages.JourneyPortal.clickAddToCartButton(),Chrome 87.0.4280.141,,,2021-01-14 09:05:43,2021-01-14 09:05:56,12.839s,PASSED
login.LoginForJourneyApplication.reloadThePage(),Chrome 87.0.4280.141,,,2021-01-14 09:05:56,2021-01-14 09:05:56,0.019s,PASSED
productCount = pages.JourneyPortal.getProductsCount(),Chrome 87.0.4280.141,,,2021-01-14 09:05:56,2021-01-14 09:05:58,1.981s,PASSED
"pages.JourneyPortal.verifyWhetherOrderedAndAvailableProductsCountAreSame(orderCount, productCount)",Chrome 87.0.4280.141,,,2021-01-14 09:05:58,2021-01-14 09:05:58,0.005s,FAILED
,,,,,,,
Test Cases/JourneyPortal/clickingOnTheRightAndLeftIsNavigatingCorrctly,Chrome 87.0.4280.141,,,2021-01-14 09:05:58,2021-01-14 09:06:28,30.337s,ERROR
Start listener action : login,Chrome 87.0.4280.141,,,2021-01-14 09:05:58,2021-01-14 09:06:07,9.051s,PASSED
pages.Journey.clickOnJourneyTab(),Chrome 87.0.4280.141,,,2021-01-14 09:06:07,2021-01-14 09:06:09,1.305s,PASSED
journeyName = pages.Journey.getRandomJourneyName(),Chrome 87.0.4280.141,,,2021-01-14 09:06:09,2021-01-14 09:06:10,1.243s,PASSED
accessCode = pages.Journey.getExistingJourneyAccesscode(journeyName),Chrome 87.0.4280.141,,,2021-01-14 09:06:10,2021-01-14 09:06:18,7.968s,PASSED
login.LoginForJourneyApplication.loginToJourneyApplication(),Chrome 87.0.4280.141,,,2021-01-14 09:06:18,2021-01-14 09:06:18,0.185s,PASSED
pages.Journey.enterAccessCodeInJourney(accessCode),Chrome 87.0.4280.141,,,2021-01-14 09:06:18,2021-01-14 09:06:21,2.436s,PASSED
pages.Journey.clickEnterButton(),Chrome 87.0.4280.141,,,2021-01-14 09:06:21,2021-01-14 09:06:22,1.334s,PASSED
pages.JourneyPortal.openExistingSection(),Chrome 87.0.4280.141,,,2021-01-14 09:06:22,2021-01-14 09:06:28,6.531s,ERROR
,,,,,,,
Test Cases/JourneyPortal/loginToJourneyApplicationThroughAccessCodeAndVerifyTheDisplayPage,Chrome 87.0.4280.141,,,2021-01-14 09:06:28,2021-01-14 09:06:54,25.728s,PASSED
Start listener action : login,Chrome 87.0.4280.141,,,2021-01-14 09:06:28,2021-01-14 09:06:37,8.983s,PASSED
pages.Journey.clickOnJourneyTab(),Chrome 87.0.4280.141,,,2021-01-14 09:06:38,2021-01-14 09:06:39,1.319s,PASSED
journeyName = pages.Journey.getRandomJourneyName(),Chrome 87.0.4280.141,,,2021-01-14 09:06:39,2021-01-14 09:06:40,1.288s,PASSED
accessCode = pages.Journey.getExistingJourneyAccesscode(journeyName),Chrome 87.0.4280.141,,,2021-01-14 09:06:40,2021-01-14 09:06:49,8.801s,PASSED
login.LoginForJourneyApplication.loginToJourneyApplication(),Chrome 87.0.4280.141,,,2021-01-14 09:06:49,2021-01-14 09:06:49,0.173s,PASSED
pages.Journey.enterAccessCodeInJourney(accessCode),Chrome 87.0.4280.141,,,2021-01-14 09:06:49,2021-01-14 09:06:51,2.144s,PASSED
pages.Journey.clickEnterButton(),Chrome 87.0.4280.141,,,2021-01-14 09:06:51,2021-01-14 09:06:53,1.337s,PASSED
pages.Journey.sectionPageVerification(),Chrome 87.0.4280.141,,,2021-01-14 09:06:53,2021-01-14 09:06:54,1.424s,PASSED
,,,,,,,
Test Cases/JourneyPortal/loginToJourneyApplicationThroughInvalidAccessCodeAndVerifyTheErrorMessage,Chrome 87.0.4280.141,,,2021-01-14 09:06:54,2021-01-14 09:07:18,23.802s,PASSED
Start listener action : login,Chrome 87.0.4280.141,,,2021-01-14 09:06:54,2021-01-14 09:07:03,8.877s,PASSED
pages.Journey.clickOnJourneyTab(),Chrome 87.0.4280.141,,,2021-01-14 09:07:03,2021-01-14 09:07:05,1.293s,PASSED
journeyName = pages.Journey.getRandomJourneyName(),Chrome 87.0.4280.141,,,2021-01-14 09:07:05,2021-01-14 09:07:06,1.258s,PASSED
accessCode = pages.Journey.getExistingJourneyAccesscode(journeyName),Chrome 87.0.4280.141,,,2021-01-14 09:07:06,2021-01-14 09:07:13,7.376s,PASSED
"accessCode = accessCode + ""1*3#%""",Chrome 87.0.4280.141,,,2021-01-14 09:07:13,2021-01-14 09:07:13,0.001s,PASSED
login.LoginForJourneyApplication.loginToJourneyApplication(),Chrome 87.0.4280.141,,,2021-01-14 09:07:13,2021-01-14 09:07:13,0.177s,PASSED
pages.Journey.enterAccessCodeInJourney(accessCode),Chrome 87.0.4280.141,,,2021-01-14 09:07:13,2021-01-14 09:07:16,2.272s,PASSED
pages.Journey.clickEnterButton(),Chrome 87.0.4280.141,,,2021-01-14 09:07:16,2021-01-14 09:07:17,1.276s,PASSED
pages.Journey.errorLoginCheck(),Chrome 87.0.4280.141,,,2021-01-14 09:07:17,2021-01-14 09:07:18,0.995s,PASSED
,,,,,,,
Test Cases/JourneyPortal/loginToJourneyApplicationWithEmptyAccessCode,Chrome 87.0.4280.141,,,2021-01-14 09:07:18,2021-01-14 09:07:40,22.392s,PASSED
Start listener action : login,Chrome 87.0.4280.141,,,2021-01-14 09:07:18,2021-01-14 09:07:27,8.867s,PASSED
pages.Journey.clickOnJourneyTab(),Chrome 87.0.4280.141,,,2021-01-14 09:07:27,2021-01-14 09:07:28,1.314s,PASSED
journeyName = pages.Journey.getRandomJourneyName(),Chrome 87.0.4280.141,,,2021-01-14 09:07:28,2021-01-14 09:07:30,1.268s,PASSED
accessCode = pages.Journey.getExistingJourneyAccesscode(journeyName),Chrome 87.0.4280.141,,,2021-01-14 09:07:30,2021-01-14 09:07:37,7.631s,PASSED
login.LoginForJourneyApplication.loginToJourneyApplication(),Chrome 87.0.4280.141,,,2021-01-14 09:07:37,2021-01-14 09:07:37,0.161s,PASSED
pages.Journey.clickEnterButton(),Chrome 87.0.4280.141,,,2021-01-14 09:07:37,2021-01-14 09:07:39,1.639s,PASSED
pages.Journey.errorLoginCheck(),Chrome 87.0.4280.141,,,2021-01-14 09:07:39,2021-01-14 09:07:40,1.245s,PASSED
,,,,,,,
Test Cases/JourneyPortal/verifyClickingOnBackButtonNavigatesBackToSectionPage,Chrome 87.0.4280.141,,,2021-01-14 09:07:40,2021-01-14 09:08:12,31.854s,PASSED
Start listener action : login,Chrome 87.0.4280.141,,,2021-01-14 09:07:40,2021-01-14 09:07:49,8.700s,PASSED
pages.Journey.clickOnJourneyTab(),Chrome 87.0.4280.141,,,2021-01-14 09:07:49,2021-01-14 09:07:51,1.279s,PASSED
journeyName = pages.Journey.getRandomJourneyName(),Chrome 87.0.4280.141,,,2021-01-14 09:07:51,2021-01-14 09:07:52,1.277s,PASSED
accessCode = pages.Journey.getExistingJourneyAccesscode(journeyName),Chrome 87.0.4280.141,,,2021-01-14 09:07:52,2021-01-14 09:08:00,8.354s,PASSED
login.LoginForJourneyApplication.loginToJourneyApplication(),Chrome 87.0.4280.141,,,2021-01-14 09:08:00,2021-01-14 09:08:00,0.178s,PASSED
pages.Journey.enterAccessCodeInJourney(accessCode),Chrome 87.0.4280.141,,,2021-01-14 09:08:00,2021-01-14 09:08:03,2.285s,PASSED
pages.Journey.clickEnterButton(),Chrome 87.0.4280.141,,,2021-01-14 09:08:03,2021-01-14 09:08:04,1.316s,PASSED
pages.JourneyPortal.openExistingSection(),Chrome 87.0.4280.141,,,2021-01-14 09:08:04,2021-01-14 09:08:09,5.384s,PASSED
pages.JourneyPortal.clickBackButton(),Chrome 87.0.4280.141,,,2021-01-14 09:08:09,2021-01-14 09:08:12,2.277s,PASSED
pages.Journey.sectionPageVerification(),Chrome 87.0.4280.141,,,2021-01-14 09:08:12,2021-01-14 09:08:12,0.549s,PASSED
,,,,,,,
Test Cases/JourneyPortal/verifyCloseButtonInJourneyPortalProductPopup,Chrome 87.0.4280.141,,,2021-01-14 09:08:12,2021-01-14 09:08:45,32.426s,PASSED
Start listener action : login,Chrome 87.0.4280.141,,,2021-01-14 09:08:12,2021-01-14 09:08:21,8.979s,PASSED
pages.Journey.clickOnJourneyTab(),Chrome 87.0.4280.141,,,2021-01-14 09:08:21,2021-01-14 09:08:23,1.305s,PASSED
journeyName = pages.Journey.getRandomJourneyName(),Chrome 87.0.4280.141,,,2021-01-14 09:08:23,2021-01-14 09:08:24,1.267s,PASSED
accessCode = pages.Journey.getExistingJourneyAccesscode(journeyName),Chrome 87.0.4280.141,,,2021-01-14 09:08:24,2021-01-14 09:08:32,7.861s,PASSED
login.LoginForJourneyApplication.loginToJourneyApplication(),Chrome 87.0.4280.141,,,2021-01-14 09:08:32,2021-01-14 09:08:32,0.167s,PASSED
pages.Journey.enterAccessCodeInJourney(accessCode),Chrome 87.0.4280.141,,,2021-01-14 09:08:32,2021-01-14 09:08:34,1.990s,PASSED
pages.Journey.clickEnterButton(),Chrome 87.0.4280.141,,,2021-01-14 09:08:34,2021-01-14 09:08:35,1.137s,PASSED
pages.JourneyPortal.openExistingSection(),Chrome 87.0.4280.141,,,2021-01-14 09:08:35,2021-01-14 09:08:39,4.159s,PASSED
pages.JourneyPortal.openAnyProductInTheJourneyPortal(),Chrome 87.0.4280.141,,,2021-01-14 09:08:39,2021-01-14 09:08:42,2.917s,PASSED
pages.JourneyPortal.verifyCloseButton(),Chrome 87.0.4280.141,,,2021-01-14 09:08:42,2021-01-14 09:08:43,0.486s,PASSED
pages.JourneyPortal.clickCloseButtonOnJourneyPortalProductPopup(),Chrome 87.0.4280.141,,,2021-01-14 09:08:43,2021-01-14 09:08:44,1.369s,PASSED
pages.JourneyPortal.productPageCheck(),Chrome 87.0.4280.141,,,2021-01-14 09:08:44,2021-01-14 09:08:45,0.521s,PASSED
,,,,,,,
Test Cases/JourneyPortal/verifyElementsInJourneyPotalProductPopup,Chrome 87.0.4280.141,,,2021-01-14 09:08:45,2021-01-14 09:09:18,33.841s,PASSED
Start listener action : login,Chrome 87.0.4280.141,,,2021-01-14 09:08:45,2021-01-14 09:08:54,8.969s,PASSED
pages.Journey.clickOnJourneyTab(),Chrome 87.0.4280.141,,,2021-01-14 09:08:54,2021-01-14 09:08:55,1.175s,PASSED
journeyName = pages.Journey.getRandomJourneyName(),Chrome 87.0.4280.141,,,2021-01-14 09:08:55,2021-01-14 09:08:56,1.129s,PASSED
accessCode = pages.Journey.getExistingJourneyAccesscode(journeyName),Chrome 87.0.4280.141,,,2021-01-14 09:08:56,2021-01-14 09:09:06,10.296s,PASSED
login.LoginForJourneyApplication.loginToJourneyApplication(),Chrome 87.0.4280.141,,,2021-01-14 09:09:06,2021-01-14 09:09:06,0.166s,PASSED
pages.Journey.enterAccessCodeInJourney(accessCode),Chrome 87.0.4280.141,,,2021-01-14 09:09:06,2021-01-14 09:09:09,2.168s,PASSED
pages.Journey.clickEnterButton(),Chrome 87.0.4280.141,,,2021-01-14 09:09:09,2021-01-14 09:09:10,1.152s,PASSED
pages.JourneyPortal.openExistingSection(),Chrome 87.0.4280.141,,,2021-01-14 09:09:10,2021-01-14 09:09:14,3.885s,PASSED
pages.JourneyPortal.openAnyProductInTheJourneyPortal(),Chrome 87.0.4280.141,,,2021-01-14 09:09:14,2021-01-14 09:09:16,2.725s,PASSED
pages.JourneyPortal.verifyElementsInProductPopupInJourneyPortal(),Chrome 87.0.4280.141,,,2021-01-14 09:09:16,2021-01-14 09:09:18,2.042s,PASSED
,,,,,,,
Test Cases/JourneyPortal/verifyFixedBackGroundInJourneyPortal,Chrome 87.0.4280.141,,,2021-01-14 09:09:18,2021-01-14 09:09:51,32.238s,PASSED
Start listener action : login,Chrome 87.0.4280.141,,,2021-01-14 09:09:18,2021-01-14 09:09:27,8.862s,PASSED
pages.Journey.clickOnJourneyTab(),Chrome 87.0.4280.141,,,2021-01-14 09:09:27,2021-01-14 09:09:29,1.138s,PASSED
journeyName = pages.Journey.getRandomJourneyName(),Chrome 87.0.4280.141,,,2021-01-14 09:09:29,2021-01-14 09:09:30,1.110s,PASSED
accessCode = pages.Journey.getExistingJourneyAccesscode(journeyName),Chrome 87.0.4280.141,,,2021-01-14 09:09:30,2021-01-14 09:09:38,8.709s,PASSED
pages.Journey.typeOfBackGroundToFixed(),Chrome 87.0.4280.141,,,2021-01-14 09:09:38,2021-01-14 09:09:42,3.781s,PASSED
