Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Start listener action : OpenWebSite,Chrome 87.0.4280.141,,,2021-01-08 01:24:35,2021-01-08 01:24:52,17.728s,PASSED
pages.Journey.clickOnJourneyTab(),Chrome 87.0.4280.141,,,2021-01-08 01:24:52,2021-01-08 01:24:55,3.041s,PASSED
journeyName = pages.Journey.getRandomJourneyName(),Chrome 87.0.4280.141,,,2021-01-08 01:24:55,2021-01-08 01:25:01,5.878s,PASSED
accessCode = pages.Journey.getExistingJourneyAccesscode(journeyName),Chrome 87.0.4280.141,,,2021-01-08 01:25:01,2021-01-08 01:25:10,8.545s,PASSED
login.LoginForJourneyApplication.loginToJourneyApplication(),Chrome 87.0.4280.141,,,2021-01-08 01:25:10,2021-01-08 01:25:14,4.395s,PASSED
pages.Journey.enterAccessCodeInJourney(accessCode),Chrome 87.0.4280.141,,,2021-01-08 01:25:14,2021-01-08 01:25:16,1.975s,PASSED
pages.Journey.clickEnterButton(),Chrome 87.0.4280.141,,,2021-01-08 01:25:16,2021-01-08 01:25:17,1.229s,PASSED
pages.JourneyPortal.clickOnCart(),Chrome 87.0.4280.141,,,2021-01-08 01:25:17,2021-01-08 01:25:20,2.079s,PASSED
pages.JourneyPortal.verifyElementOnCartIfNoItems(),Chrome 87.0.4280.141,,,2021-01-08 01:25:20,2021-01-08 01:25:20,0.437s,PASSED
,,,,,,,
Test Cases/JourneyPortal/verifyClickingOnBackButtonNavigatesBackToSectionPage,Chrome 87.0.4280.141,,,2021-01-08 01:25:20,2021-01-08 01:26:11,50.979s,PASSED
Start listener action : OpenWebSite,Chrome 87.0.4280.141,,,2021-01-08 01:25:20,2021-01-08 01:25:39,19.076s,PASSED
pages.Journey.clickOnJourneyTab(),Chrome 87.0.4280.141,,,2021-01-08 01:25:39,2021-01-08 01:25:42,2.746s,PASSED
journeyName = pages.Journey.getRandomJourneyName(),Chrome 87.0.4280.141,,,2021-01-08 01:25:42,2021-01-08 01:25:48,5.869s,PASSED
accessCode = pages.Journey.getExistingJourneyAccesscode(journeyName),Chrome 87.0.4280.141,,,2021-01-08 01:25:48,2021-01-08 01:25:57,8.824s,PASSED
login.LoginForJourneyApplication.loginToJourneyApplication(),Chrome 87.0.4280.141,,,2021-01-08 01:25:57,2021-01-08 01:26:01,4.785s,PASSED
pages.Journey.enterAccessCodeInJourney(accessCode),Chrome 87.0.4280.141,,,2021-01-08 01:26:01,2021-01-08 01:26:03,1.829s,PASSED
pages.Journey.clickEnterButton(),Chrome 87.0.4280.141,,,2021-01-08 01:26:03,2021-01-08 01:26:04,1.131s,PASSED
pages.JourneyPortal.openExistingSection(),Chrome 87.0.4280.141,,,2021-01-08 01:26:04,2021-01-08 01:26:08,3.622s,PASSED
pages.JourneyPortal.clickBackButton(),Chrome 87.0.4280.141,,,2021-01-08 01:26:08,2021-01-08 01:26:10,2.061s,PASSED
pages.Journey.sectionPageVerification(),Chrome 87.0.4280.141,,,2021-01-08 01:26:10,2021-01-08 01:26:11,0.877s,PASSED
,,,,,,,
Test Cases/JourneyPortal/verifyFixedBackGroundInJourneyPortal,Chrome 87.0.4280.141,,,2021-01-08 01:26:11,2021-01-08 01:27:04,52.876s,PASSED
