Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Test Cases/Admin/Asset/functionalityOfSearchBoxwithValidDetails,Chrome 87.0.4280.141,,,2021-01-12 05:42:46,2021-01-12 05:43:02,16.205s,PASSED
pages.Asset.clickAssetTab(),Chrome 87.0.4280.141,,,2021-01-12 05:42:46,2021-01-12 05:42:59,13.330s,PASSED
assetName = pages.Asset.getRandomAssetName(),Chrome 87.0.4280.141,,,2021-01-12 05:42:59,2021-01-12 05:43:00,0.880s,PASSED
pages.Asset.VerifyAssetIsPresent(assetName),Chrome 87.0.4280.141,,,2021-01-12 05:43:00,2021-01-12 05:43:02,1.756s,PASSED
,,,,,,,
Test Cases/Admin/Asset/VerifyAssetPage,Chrome 87.0.4280.141,,,2021-01-12 05:43:02,2021-01-12 05:43:17,14.857s,PASSED
pages.Asset.clickAssetTab(),Chrome 87.0.4280.141,,,2021-01-12 05:43:02,2021-01-12 05:43:15,12.595s,PASSED
pages.Asset.verifyAssetPage(),Chrome 87.0.4280.141,,,2021-01-12 05:43:15,2021-01-12 05:43:17,2.073s,PASSED
,,,,,,,
Test Cases/Admin/Asset/verifyElementsInAddAssetPopUp,Chrome 87.0.4280.141,,,2021-01-12 05:43:17,2021-01-12 05:43:43,26.269s,PASSED
pages.Asset.clickAssetTab(),Chrome 87.0.4280.141,,,2021-01-12 05:43:17,2021-01-12 05:43:28,11.188s,PASSED
pages.Asset.verifyAddAssetPopUp(),Chrome 87.0.4280.141,,,2021-01-12 05:43:28,2021-01-12 05:43:43,14.898s,PASSED
,,,,,,,
Test Cases/Admin/Asset/VerifyElementsInAssetEditPage,Chrome 87.0.4280.141,,,2021-01-12 05:43:43,2021-01-12 05:43:46,2.605s,FAILED
pages.Asset.clickAssetTab(),Chrome 87.0.4280.141,,,2021-01-12 05:43:43,2021-01-12 05:43:46,2.458s,FAILED
