Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"accessCode = pages.Journey.createAccessCodeInJourney(journeyName, accessCode, useLimit)",Firefox 84.0,,,2021-01-13 12:43:34,2021-01-13 12:44:00,26.389s,PASSED
"pages.Journey.verifyTheCreatedAccessCode(journeyName, accessCode)",Firefox 84.0,,,2021-01-13 12:44:00,2021-01-13 12:44:22,21.529s,PASSED
,,,,,,,
Test Cases/Admin/Journey/createMultipleAccessCodesWithSameName,Firefox 84.0,,,2021-01-13 12:44:22,2021-01-13 12:45:25,1m - 2.841s,PASSED
Start listener action : login,Firefox 84.0,,,2021-01-13 12:44:22,2021-01-13 12:44:25,3.002s,PASSED
pages.Journey.clickOnJourneyTab(),Firefox 84.0,,,2021-01-13 12:44:25,2021-01-13 12:44:26,1.247s,PASSED
journeyName = pages.Journey.getRandomJourneyName(),Firefox 84.0,,,2021-01-13 12:44:26,2021-01-13 12:44:27,1.061s,PASSED
accessCode = pages.Journey.getRandomAccessCode(),Firefox 84.0,,,2021-01-13 12:44:27,2021-01-13 12:44:27,0.000s,PASSED
useLimit = pages.Journey.getRandomCount(),Firefox 84.0,,,2021-01-13 12:44:27,2021-01-13 12:44:27,0.000s,PASSED
"accessCode = pages.Journey.createAccessCodeInJourney(journeyName, accessCode, useLimit)",Firefox 84.0,,,2021-01-13 12:44:27,2021-01-13 12:44:42,14.647s,PASSED
"pages.Journey.verifyTheCreatedAccessCode(journeyName, accessCode)",Firefox 84.0,,,2021-01-13 12:44:42,2021-01-13 12:44:51,8.963s,PASSED
journeyName1 = pages.Journey.getRandomJourneyName(),Firefox 84.0,,,2021-01-13 12:44:51,2021-01-13 12:44:52,1.651s,PASSED
println(journeyName1),Firefox 84.0,,,2021-01-13 12:44:52,2021-01-13 12:44:52,0.000s,PASSED
"accessCode = pages.Journey.createAccessCodeInJourney(journeyName1, accessCode, useLimit)",Firefox 84.0,,,2021-01-13 12:44:52,2021-01-13 12:45:12,19.136s,PASSED
"pages.Journey.verifyTheCreatedAccessCode(journeyName1, accessCode)",Firefox 84.0,,,2021-01-13 12:45:12,2021-01-13 12:45:25,12.993s,PASSED
,,,,,,,
Test Cases/Admin/Journey/deleteJourneyAndVerify,Firefox 84.0,,,2021-01-13 12:45:25,2021-01-13 12:45:59,34.101s,PASSED
Start listener action : login,Firefox 84.0,,,2021-01-13 12:45:25,2021-01-13 12:45:28,3.007s,PASSED
pages.Journey.clickOnJourneyTab(),Firefox 84.0,,,2021-01-13 12:45:28,2021-01-13 12:45:29,1.337s,PASSED
journeyName = pages.Journey.addJourney(),Firefox 84.0,,,2021-01-13 12:45:29,2021-01-13 12:45:33,4.372s,PASSED
pages.Journey.deleteJourney(journeyName),Firefox 84.0,,,2021-01-13 12:45:33,2021-01-13 12:45:47,13.190s,PASSED
pages.Journey.verifyJourneyDeleted(journeyName),Firefox 84.0,,,2021-01-13 12:45:47,2021-01-13 12:45:59,12.093s,PASSED
,,,,,,,
Test Cases/Admin/LogOut/logout,Firefox 84.0,,,2021-01-13 12:45:59,2021-01-13 12:46:03,4.161s,PASSED
Start listener action : login,Firefox 84.0,,,2021-01-13 12:45:59,2021-01-13 12:46:02,3.002s,PASSED
logout.LogoutForAdminDevEnvironment.clickingOnProfileIcon(),Firefox 84.0,,,2021-01-13 12:46:02,2021-01-13 12:46:02,0.506s,PASSED
logout.LogoutForAdminDevEnvironment.logout(),Firefox 84.0,,,2021-01-13 12:46:02,2021-01-13 12:46:03,0.520s,PASSED
,,,,,,,
Test Cases/Admin/Product/addProductAndVerify,Firefox 84.0,,,2021-01-13 12:46:03,2021-01-13 12:46:34,30.910s,PASSED
Start listener action : login,Firefox 84.0,,,2021-01-13 12:46:03,2021-01-13 12:46:11,8.658s,PASSED
productname = pages.Product.addProduct(),Firefox 84.0,,,2021-01-13 12:46:12,2021-01-13 12:46:21,9.906s,PASSED
pages.Product.verifyProductAdded(productname),Firefox 84.0,,,2021-01-13 12:46:21,2021-01-13 12:46:34,12.221s,PASSED
println(productname),Firefox 84.0,,,2021-01-13 12:46:34,2021-01-13 12:46:34,0.001s,PASSED
,,,,,,,
