Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
pages.JourneyPortal.openExistingSection(),Chrome 87.0.4280.141,,,2021-01-12 08:00:27,2021-01-12 08:00:31,3.760s,PASSED
pages.JourneyPortal.productPageCheck(),Chrome 87.0.4280.141,,,2021-01-12 08:00:31,2021-01-12 08:00:32,0.942s,PASSED
pages.JourneyPortal.clickFullScreenIcon(),Chrome 87.0.4280.141,,,2021-01-12 08:00:32,2021-01-12 08:00:33,1.437s,PASSED
pages.JourneyPortal.verifyTheFullScreenView(),Chrome 87.0.4280.141,,,2021-01-12 08:00:33,2021-01-12 08:01:07,33.123s,FAILED
Start listener action : navigate,Chrome 87.0.4280.141,,,2021-01-12 08:01:07,2021-01-12 08:01:23,15.946s,PASSED
,,,,,,,
Test Cases/JourneyPortal/verifyTheFullScreenViewInSectionPage,Chrome 87.0.4280.141,,,2021-01-12 08:01:23,2021-01-12 08:02:14,51.234s,PASSED
pages.Journey.clickOnJourneyTab(),Chrome 87.0.4280.141,,,2021-01-12 08:01:23,2021-01-12 08:01:26,3.599s,PASSED
journeyName = pages.Journey.getRandomJourneyName(),Chrome 87.0.4280.141,,,2021-01-12 08:01:26,2021-01-12 08:01:37,10.525s,PASSED
accessCode = pages.Journey.getExistingJourneyAccesscode(journeyName),Chrome 87.0.4280.141,,,2021-01-12 08:01:37,2021-01-12 08:01:50,13.171s,PASSED
login.LoginForJourneyApplication.loginToJourneyApplication(),Chrome 87.0.4280.141,,,2021-01-12 08:01:50,2021-01-12 08:01:52,2.149s,PASSED
pages.Journey.enterAccessCodeInJourney(accessCode),Chrome 87.0.4280.141,,,2021-01-12 08:01:52,2021-01-12 08:01:54,2.066s,PASSED
pages.Journey.clickEnterButton(),Chrome 87.0.4280.141,,,2021-01-12 08:01:54,2021-01-12 08:01:56,1.355s,PASSED
pages.Journey.sectionPageVerification(),Chrome 87.0.4280.141,,,2021-01-12 08:01:56,2021-01-12 08:01:57,1.008s,PASSED
pages.JourneyPortal.clickFullScreenIcon(),Chrome 87.0.4280.141,,,2021-01-12 08:01:57,2021-01-12 08:01:58,1.731s,PASSED
pages.JourneyPortal.verifyTheFullScreenView(),Chrome 87.0.4280.141,,,2021-01-12 08:01:58,2021-01-12 08:01:59,0.437s,PASSED
Start listener action : navigate,Chrome 87.0.4280.141,,,2021-01-12 08:01:59,2021-01-12 08:02:14,14.955s,PASSED
